sn,model,product_id,location,start_time,end_time,source,type,unit,value
"8899048196","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","2.743409714368966"
"8899048196","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","83.8887279582882"
"8899048529","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","53.23767816956101"
"8899048529","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","73.8479670774769"
"8899048677","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","75.41877535996464"
"8899048677","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","6.342719822736158"
"8899048797","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","58.325699776952554"
"8899048797","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","136.25804209994573"
"8899049418","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","45.500843679881854"
"8899049418","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","45.59894968885904"
"8899049447","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","43.74427170114225"
"8899049447","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","22.82047744906053"
"8899049863","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","17.31780278899656"
"8899049863","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","76.40080574816112"
"8899050251","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","72.1019846555083"
"8899050251","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","44.10891783053729"
"8899050310","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","3.567269701409915"
"8899050310","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","21.403023302881753"
"8899050696","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","12.27162857825673"
"8899050696","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","73.97147637651568"
"8899050725","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","19.785159062544153"
"8899050725","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","92.23381844168385"
"8899050896","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","2.806445025561015"
"8899050896","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","70.53044346872029"
"8899050964","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","23.86599158026883"
"8899050964","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","159.86428930420993"
"8899051170","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","6.332379953547469"
"8899051170","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","42.624315489694546"
"8899051578","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","36.66561221160591"
"8899051578","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","1.8007797426080283"
"8899051704","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","13.170819313537985"
"8899051704","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","78.45474215654069"
"8899051766","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","1.2202617715160042"
"8899051766","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","49.904022284295415"
"8899051890","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","43.61758342562653"
"8899051890","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","5.87013659669788"
"8899052117","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","15.683115440347025"
"8899052117","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","104.66702720259013"
"8899052138","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","6.513617980879177"
"8899052138","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","99.77735960850897"
"8899052195","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","20.10267824402607"
"8899052195","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","256.46798663224746"
"8899052939","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","16.087580732090302"
"8899052939","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","123.57359913260993"
"8899053007","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","15.745124666892254"
"8899053007","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","143.70372957636224"
"8899054371","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","23.872736846998503"
"8899054371","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","116.6507735188703"
"8899054529","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","10.406095071324636"
"8899054529","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","249.7024738345534"
"8899054750","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","18.160351812411182"
"8899054750","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","0.5359632662814025"
"8899055020","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","57.60132948812128"
"8899055020","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","148.22109307819537"
"8899055870","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","41.16566242677291"
"8899055870","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","80.31661018736582"
"8899056240","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","11.376418408792563"
"8899056240","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","61.60270964298461"
"8899056292","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","34.50167680496855"
"8899056292","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","58.301587672508695"
"8899056762","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","13.376579902455346"
"8899056762","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","119.13756370058692"
"8899056773","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","5.9328000540688635"
"8899056773","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","122.79285237258135"
"8899056882","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","4.057521746507269"
"8899056882","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","30.972809933818134"
"8899057117","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","23.91272273937071"
"8899057117","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","24.001474893652247"
"8899057534","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","2.7551704558439485"
"8899057534","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","85.7716325404522"
"8899057641","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","25.77930223796966"
"8899057641","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","138.0894027971871"
"8899057753","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","46.96057579642175"
"8899057753","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","186.51522777194978"
"8899057799","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","50.493958697303654"
"8899057799","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","50.21309867739051"
"8899058612","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","38.263175109928284"
"8899058612","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","28.203387006233307"
"8899058807","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","14.881370499469659"
"8899058807","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","167.24166894965845"
"8899058931","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","2.7907368500695418"
"8899058931","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","12.92564780752306"
"8899058987","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","72.48224119480751"
"8899058987","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","25.92112455189254"
"8899059676","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","24.873949080909124"
"8899059676","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","138.2621581522427"
"8899059757","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","60.13965948022428"
"8899059757","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","191.28458872234555"
"8899059952","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","38.26650512364379"
"8899059952","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","121.0814583630025"
"8899060436","HPE DX380 Gen10 8SFF CTO Svr","P17640-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","8.220965347304233"
"8899060436","HPE DX380 Gen10 8SFF CTO Svr","P17640-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","250.9179141258164"
"8899060680","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","22.113476908326493"
"8899060680","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","194.1180987735554"
"8899061152","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","47.308935515421666"
"8899061152","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","139.10441453082126"
"8899061216","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","72.6624281780474"
"8899061216","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","43.66571017160679"
"8899061256","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","28.531695373480137"
"8899061256","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","26.00980403973018"
"8899061638","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","6.631041715534181"
"8899061638","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","148.344865638843"
"8899062119","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","13.555934516143969"
"8899062119","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","208.22460747049766"
"8899062152","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","14.007235298400566"
"8899062152","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","112.38035834682647"
"8899062213","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","82.9429052497593"
"8899062213","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","18.230116371584618"
"8899062547","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","32.70205532496377"
"8899062547","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","ND-02","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","101.07787090844425"
"8899063879","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","95.48362272220749"
"8899063879","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","WA-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","104.46943633828067"
"8899064153","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","15.335540500314798"
"8899064153","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","9.267368612174728"
"8899064212","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","12.42195738303055"
"8899064212","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","3.7196526079717214"
"8899064237","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","53.41419667317863"
"8899064237","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","107.24015643523079"
"8899064505","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","2.9746510793861587"
"8899064505","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","DE-1","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server power","W","238.134866938492"
"8899064916","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 02:00:00","2023-02-27 03:00:00","iLo","server cpu utilization","%","66.47757803240735"
